cluster_id,prop_winter_wheat,prop_winter_barley,prop_spring_barley,prop_beet_sugar_beet___fodder_beet,prop_maize,prop_oilseed_rape,prop_potatoes,prop_pulses___field_beans_and_peas,zone_profile_summary,grid_cells,selected_crop_area_ha,mean_selected_crop_intensity
1,0.5149949252007262,0.11480132614091725,0.08540988019823448,0.06669102837425188,0.03308487958150584,0.07822677495331291,0.029418289384818806,0.07737289616623254,winter wheat 51%; winter barley 11%; spring barley 9%,92,456372.98496781726,0.5615868621376755
2,0.2801151093322477,0.20418520429456752,0.13307124727398367,0.1387718340327693,0.0559670033228672,0.06185309770428536,0.073428534996265,0.05260796904301421,winter wheat 28%; winter barley 20%; beet sugar beet   fodder beet 14%,52,189740.5716881502,0.41802059550356563
