cluster_id,prop_winter_wheat,prop_winter_barley,prop_spring_barley,prop_beet_sugar_beet___fodder_beet,prop_maize,prop_oilseed_rape,prop_potatoes,prop_pulses___field_beans_and_peas,zone_profile_summary,grid_cells,selected_crop_area_ha,mean_selected_crop_intensity
1,0.3636897479399841,0.16892399228052196,0.11375780445028641,0.11577216318425589,0.05277265866701947,0.07641647115011975,0.0523728984902637,0.05629426383754872,winter wheat 36%; winter barley 17%; beet sugar beet   fodder beet 12%,46,190663.53859655597,0.4631529296368522
2,0.18581760120059676,0.25576698037961676,0.15769089811198833,0.14610189901230153,0.06430924947060052,0.04670409093780055,0.0902753282428933,0.05333395264420222,winter barley 26%; winter wheat 19%; spring barley 16%,20,59741.37422543562,0.34925116345281865
3,0.5320440817242627,0.10632704327930197,0.0819325239683562,0.06543785247965864,0.028722638540932377,0.0764613446752065,0.029616750612809162,0.0794577647194724,winter wheat 53%; winter barley 11%; spring barley 8%,78,395708.6438339759,0.5783718493653845
